Filename,ColorBin_0_Ratio,ColorBin_1_Ratio,ColorBin_2_Ratio,ColorBin_3_Ratio,ColorBin_4_Ratio,ColorBin_5_Ratio,ColorBin_6_Ratio,ColorBin_7_Ratio
0084_petal_cutout.png,0.1654480423789865,9.991241107939379e-05,0.0013578874082144702,0.0,0.5246083980556526,0.05852189521462741,0.08471564697461188,0.1652482175568277
0085_petal_cutout.png,0.0,0.012594836218987765,2.2836299223411527e-05,0.98677912001041,0.0006016644781879911,0.0,1.5429931907710492e-06,0.0
0086_petal_cutout.png,0.03437835140758901,0.002789621987718158,0.02585503729427689,8.947221297096913e-05,0.5035975647574686,0.12066257387755372,0.25532763595129027,0.05729974251113234
0087_petal_cutout.png,0.3439508174322568,0.0003172237155266215,0.0019226800479703124,0.0,0.04666591217721668,0.08058729289713698,0.018759207228135736,0.5077968665017568
0088_petal_cutout.png,0.24423157132101547,6.065836649930619e-07,0.01425774904566192,1.2010356566862625e-05,0.04897107639241887,0.07436861312894537,0.031632003645325195,0.5865263695264014
0089_petal_cutout.png,0.45532456942124677,0.0006157396011804189,0.0007860482627385439,0.006276644391528949,0.06891662254548432,0.24209026143618353,0.006103319510790794,0.21988679483084667
0090_petal_cutout.png,0.46457937374782177,0.0005709152004909044,0.0005174062537031406,0.007438662212027709,0.0642061431026738,0.2752389989739143,0.007600796617315954,0.17984770389205249
0091_petal_cutout.png,0.010723752550288757,0.024495976342066014,0.5758769156371553,0.10861720010340485,0.09843430811989648,0.030007472415725257,0.13576243291224005,0.016081941919223314
0092_petal_cutout.png,0.1965137357598053,0.0004318444438621242,0.0336875648242149,0.0,0.04823745759746138,0.6657816690856436,0.0025795494024971957,0.052768178886515464
0093_petal_cutout.png,0.40977231324788127,0.0003665199543702685,0.02134415435096614,0.0,0.021420137142053146,0.45256326756545,0.0023290540543077923,0.09220455368497134
0094_petal_cutout.png,0.08187163297383739,0.0,0.0004034823674102231,0.0,0.6940597000717241,0.11198865106680737,0.11085972108016197,0.0008168124400589331
0095_petal_cutout.png,0.0565154991003853,0.0,0.020097773007064303,0.0,0.5351375520579197,0.1521120035940066,0.12841672582650543,0.10772044641411874
0096_petal_cutout.png,0.3331123040782133,6.153209745978324e-05,0.04149098743015724,0.0,0.18029928129804254,0.33797357508192416,0.018912590184818653,0.08814972982938432
0097_petal_cutout.png,0.26141075768012645,0.00011694672049230253,0.016843410704858848,0.0,0.2828873343721518,0.3614114051004596,0.014010587069453918,0.06331955835245706
0098_petal_cutout.png,0.02235225915856544,0.0018517464865955278,0.4681141708739456,0.0011984229517889406,0.031197591376765952,0.02077306238046109,0.1950793437957938,0.25943340297608364
0099_petal_cutout.png,0.2531444365839011,0.00011423866575885007,0.005680223403750047,4.1541333003218206e-07,0.11181722145809248,0.5757162106605307,0.014240784366833233,0.03928646944780352
0100_petal_cutout.png,0.6441345502997039,0.0037477624706374734,0.011159648616341729,0.002441070502140398,0.018923277497868797,0.1231022942975529,0.014731703931362763,0.18175969238439207
0101_petal_cutout.png,0.5680116347234492,0.0012148723980462415,0.0011135750545829882,0.006520459906636688,0.031151855153704108,0.2207472265330024,0.0040616338677092875,0.16717874236286906
0102_petal_cutout.png,0.18870547754888797,0.0013843202438533352,0.016785881264589853,9.98307868163463e-07,0.39230737233722174,0.30386095568012217,0.07444248665179187,0.022512507965664865
0103_petal_cutout.png,0.15745208389240184,0.0033287096006077628,0.005667915200489838,0.0013685996893153978,0.43508619418921524,0.2993555751255778,0.09458758697845995,0.0031533353239321634
0104_petal_cutout.png,2.2538783706499202e-05,0.6219628988955492,0.02767221204689175,0.2976549843575804,0.024298949390483295,2.279061369204668e-05,0.026389767845491224,0.0019758580666055054
0105_petal_cutout.png,1.5069895683168102e-06,0.6367568921414413,0.025896259440912898,0.2758508237054281,0.03693134125386957,0.0,0.023088285778268186,0.0014748906905116621
0106_petal_cutout.png,1.9716678423386305e-05,0.4775789450839441,0.024881029704239895,0.437643734940323,0.03310557969233187,1.1347728588999314e-06,0.025420188658824724,0.0013496704690541057
0107_petal_cutout.png,0.009436492873858594,0.011507820718407889,0.038452741434881726,1.702806814254469e-05,0.613258516346525,0.251667279116525,0.07444534746929271,0.0012147739723665989
0109_petal_cutout.png,0.19181843834050386,4.6141751008463464e-05,0.12329350138610788,0.0,0.24000672120750705,0.3369915191138977,0.008946659651829836,0.09889701854914525
0110_petal_cutout.png,0.0,0.0548222190305339,4.920804268551663e-06,0.9451728601651975,0.0,0.0,0.0,0.0
0111_petal_cutout.png,0.0,0.13837846262309417,4.466746810288368e-05,0.8615623674840942,1.3052182237855621e-05,0.0,4.834141569576156e-07,9.668283139152313e-07
0112_petal_cutout.png,0.0,0.049212591725543715,3.6128652560958595e-05,0.9507347861065958,6.9377484990246575e-06,0.0,1.1781082356834325e-06,8.377658564859963e-06
0113_petal_cutout.png,0.13843392302247248,0.0,0.04470647824614143,0.0,0.38300782002061656,0.23350685712725136,0.19666806496684705,0.003676856616671074
0114_petal_cutout.png,0.00010595758391923264,0.07934467403068432,0.3719977651831228,0.1662582927816654,0.1371090103189881,0.08517750477118945,0.09729911433504904,0.06270768099538165
0115_petal_cutout.png,0.1537026789543198,0.0,0.001253826271512927,0.0,0.088070983222388,0.026489122998722824,0.0725577044160991,0.6579256841369574
0116_petal_cutout.png,0.004232583350447263,0.029023260355049506,0.34879001713637386,0.3764536459402954,0.08577142299236774,0.013770877591076966,0.05955277094155789,0.08240542169283134
0117_petal_cutout.png,0.02485674711446438,0.011355419177082215,0.1211911748929732,0.000831799471854897,0.5343356851661899,0.12073828280442196,0.18454603953707419,0.0021448518359392685
0118_petal_cutout.png,0.026449009796396375,0.009651342115061995,0.12590560108113488,0.0,0.5264546709714384,0.1150692575336888,0.1945459598757276,0.0019241586265519365
0119_petal_cutout.png,0.019498499076918804,0.018618492431865703,0.09955621640345759,0.004712484444943909,0.693954158905747,0.06568573270582499,0.09641524587082212,0.0015591701604199138
0121_petal_cutout.png,0.011705014877741666,0.08191924465265879,0.17664443694603477,0.1632952425431097,0.036539084947579056,0.0051002467807895165,0.06052786778959757,0.4642688614624889
0122_petal_cutout.png,0.10596007319539733,0.006393795961349189,0.13138187852248528,6.624799851834912e-05,0.31339234973873803,0.21059619454214423,0.08989608569380232,0.14231337434756522
0123_petal_cutout.png,0.0006346662336653464,0.25178960574879344,0.017167061605146017,0.6831031942998024,0.006735545806536023,1.752253544078814e-06,0.007688654917611959,0.032879519134900746
0124_petal_cutout.png,0.0035100482256836428,0.3616553238218323,0.45088431114722904,0.02476375270960661,0.002597308995872825,5.630717025359764e-07,0.05739741783763293,0.09919127419044015
0125_petal_cutout.png,0.0,0.3265504734764557,0.21734580484179955,0.000419277207000225,0.08580695522937531,0.0,0.36987237610869844,5.113136670734451e-06
0126_petal_cutout.png,0.058515341380859606,0.0,0.01700616549249147,0.0,0.5988215603571732,0.060674102119377314,0.2119290179506811,0.053053812699417356
0127_petal_cutout.png,0.06253675598579411,0.0,0.016568640162931244,0.0,0.5676304446138131,0.05724123754376089,0.24108764195606042,0.054935279737640216
0128_petal_cutout.png,0.409236031753622,0.0,0.004599547395479463,0.0,0.167932058968695,0.15848643614239555,0.1355508803281273,0.1241950454116807
0129_petal_cutout.png,0.008218201265709957,0.049130938586326764,0.3518709332382565,0.0,0.04671004545859702,0.0,0.5368535520099831,0.00721632944112666
0130_petal_cutout.png,0.012505384412850765,0.004480753813475725,0.005104041483721527,2.305804098019156e-06,0.7848253879407311,0.09082533519546229,0.10209019700357876,0.00016659434608188401
0131_petal_cutout.png,0.0,0.24107116690134653,4.2140855041779785e-06,0.55746834599251,0.19095592124027433,0.0,0.010496520793542949,3.8309868219799805e-06
0132_petal_cutout.png,0.028446617815208575,0.011465400881612024,0.20874574789663414,1.1428891921307845e-05,0.1076766702981618,0.0032976586115906954,0.1791753948655703,0.46118108073930114
0133_petal_cutout.png,0.0,0.508198313985525,0.1454322831649964,5.191387932396263e-06,0.038171533840062236,0.0,0.2752622207125996,0.032930456908884465
0134_petal_cutout.png,0.01310455002477043,0.0,0.01760568716515501,0.0,0.816030700700052,0.13494658157623543,0.018242977008442848,6.950352534422536e-05
0135_petal_cutout.png,0.01163707949001851,0.00012614392659310108,0.016789635724819778,0.0,0.8041632331964602,0.14912952630335963,0.0180772710138452,7.7110344903557e-05
0136_petal_cutout.png,0.2395922402682126,0.0,0.0182497149848309,0.0,0.24114376237187676,0.32936297075474347,0.14011071243307377,0.03154059918726248
0137_petal_cutout.png,0.0,0.0,5.946540600005947e-06,0.0,0.9233669312877234,0.0,0.07662712217167662,0.0
0138_petal_cutout.png,0.0,0.0,5.946540600005947e-06,0.0,0.9233669312877234,0.0,0.07662712217167662,0.0
0139_petal_cutout.png,0.032111127361122746,0.019440614648012916,0.1482819872407433,0.0,0.2579170293337953,0.007747705790226233,0.41488385895810287,0.11961767666799665
0140_petal_cutout.png,0.17619991688160197,0.0,0.021794389810504165,0.0,0.016831979551664603,0.11618231889579526,0.021838569557231586,0.6471528253032024
0141_petal_cutout.png,0.0,0.389672628110442,0.0007642767867287808,0.5713525281218044,0.03750082945119873,0.0,0.0007088285422111124,9.08987615043745e-07
0142_petal_cutout.png,0.0,0.4566461655379029,0.01835915376554339,0.4823186058544335,0.040660121502769944,0.0,0.0018443200971762646,0.00017163324217406235
0143_petal_cutout.png,0.7176304328389393,1.0757741868701043e-06,0.006271643978987501,0.0,0.012543407488440208,0.10760526928540384,0.0008631294892654471,0.15508504114477673
0144_petal_cutout.png,0.3665994349517832,0.0,0.04728376483770308,0.0,0.00020160082847329932,1.886323541270637e-06,0.2902297400599002,0.29568357299859893
0145_petal_cutout.png,0.3951037028305872,0.0012947458358958512,0.13128702418345,0.0,0.009089278629100308,0.44478509560252605,0.00620399046366762,0.01223616245477296
0146_petal_cutout.png,0.1195107562456806,0.0033715352831326186,0.039729204346611376,1.1763494934344994e-07,0.2796594468216507,0.5032133750937403,0.05179266840178217,0.0027228961724528357
0147_petal_cutout.png,0.2257378203642469,0.00045821134753729195,0.04866582646424105,0.0,0.32588814037816227,0.17443905811321023,0.092075568393382,0.13273537493922027
0148_petal_cutout.png,0.18522095712748926,1.6210849986739524e-07,0.07314367935716846,0.0,0.008886787962730607,0.0355622279414101,0.01883198232109544,0.6783542031816062
0149_petal_cutout.png,0.237475483877201,0.0008914029197132255,0.0142980418120345,0.0,0.02672352729101483,0.0,0.5994534627164245,0.12115808138361192
0150_petal_cutout.png,0.2802800599973656,0.0017598631912079557,0.012667953235733961,2.5514508027661554e-06,0.04653591119165191,0.0,0.561853067689033,0.09690059324420477
