epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
28,5652.34,0.97613,1.26921,1.44381,0.94426,0.91082,0.96441,0.60746,1.35038,0.89644,1.56886,0.00259502,0.00259502,0.00259502
29,5657.49,0.879,1.17141,1.42433,0.87147,0.94775,0.93577,0.60626,1.34475,0.92783,1.58979,0.00258002,0.00258002,0.00258002
30,5662.66,0.93262,1.08121,1.29289,0.91457,0.89247,0.95628,0.65998,1.18942,0.88485,1.43,0.00256502,0.00256502,0.00256502
31,5668.31,0.87831,1.06823,1.28492,0.89431,0.94624,0.96223,0.66579,1.15045,0.81981,1.38608,0.00255002,0.00255002,0.00255002
32,5897.05,0.86966,1.08076,1.30873,0.94215,0.87555,0.96856,0.65619,1.17811,0.81355,1.40526,0.00253502,0.00253502,0.00253502
33,5902.52,0.94477,1.01069,1.30792,0.91798,0.92473,0.97155,0.6627,1.18288,0.80314,1.40064,0.00252002,0.00252002,0.00252002
34,6523.15,0.89015,1.03731,1.33359,0.94727,0.89247,0.9616,0.6781,1.05105,0.79959,1.30402,0.00250502,0.00250502,0.00250502
35,7010.81,0.89082,1.00521,1.27154,0.91705,0.95107,0.95961,0.62647,1.22411,0.79551,1.53285,0.00249003,0.00249003,0.00249003
36,7016.18,0.85693,0.96916,1.31909,0.85052,0.84946,0.88399,0.60855,1.15425,0.90613,1.44703,0.00247503,0.00247503,0.00247503
37,7021.63,0.92025,1.03032,1.35802,0.72577,0.91068,0.84685,0.61894,0.98423,0.91503,1.26486,0.00246003,0.00246003,0.00246003
38,7027.07,0.92704,0.98414,1.35446,0.74143,0.78495,0.77504,0.54349,1.04097,0.98863,1.30589,0.00244503,0.00244503,0.00244503
39,7191.47,0.89318,0.98516,1.33551,0.89463,0.91295,0.90758,0.62581,1.18807,0.82521,1.41212,0.00243003,0.00243003,0.00243003
40,7196.96,0.87334,0.94172,1.32554,0.74507,0.90323,0.84552,0.62043,0.9962,0.87295,1.27375,0.00241503,0.00241503,0.00241503
41,7202.41,0.82048,1.01415,1.24764,0.71236,0.87097,0.76496,0.54039,1.11081,0.90778,1.35613,0.00240003,0.00240003,0.00240003
42,7207.8,0.86104,0.92216,1.24082,0.66778,0.86022,0.70905,0.49741,1.09473,1.01411,1.36137,0.00238503,0.00238503,0.00238503
43,7213.09,0.92606,0.93786,1.33021,0.78822,0.92473,0.83481,0.56463,1.17092,0.89969,1.41546,0.00237003,0.00237003,0.00237003
44,7218.49,0.85446,0.89789,1.25583,0.81703,0.92473,0.85102,0.58982,1.14011,0.84139,1.37834,0.00235503,0.00235503,0.00235503
45,7223.88,0.87822,0.84093,1.27496,0.80929,0.93548,0.88124,0.64916,0.95966,0.79113,1.2391,0.00234003,0.00234003,0.00234003
46,7229.22,0.90352,0.90321,1.37865,0.85747,0.90567,0.89072,0.63978,1.02627,0.75021,1.28458,0.00232503,0.00232503,0.00232503
47,7234.86,0.88528,0.89411,1.32304,0.87475,0.9763,0.91383,0.60358,1.30926,0.73847,1.52787,0.00231003,0.00231003,0.00231003
48,7240.74,0.83236,0.85119,1.26397,0.87213,0.92473,0.93742,0.65045,1.15553,0.71389,1.40445,0.00229504,0.00229504,0.00229504
49,7246.83,0.76889,0.75887,1.23988,0.91877,0.97293,0.95032,0.66774,1.11253,0.67877,1.34979,0.00228004,0.00228004,0.00228004
50,7638.08,0.87961,0.85025,1.30965,0.92707,0.95674,0.95212,0.63657,1.24824,0.67872,1.45951,0.00226504,0.00226504,0.00226504
51,7643.54,0.86782,0.80318,1.25436,0.93925,0.93548,0.9557,0.64765,1.19842,0.66898,1.43156,0.00225004,0.00225004,0.00225004
52,7648.88,0.81151,0.92226,1.3532,0.87757,0.95699,0.92037,0.62924,1.21015,0.68316,1.45269,0.00223504,0.00223504,0.00223504
53,7654.21,0.7707,0.79302,1.18842,0.88012,0.93548,0.89416,0.61327,1.19861,0.71078,1.43654,0.00222004,0.00222004,0.00222004
54,7659.39,0.84427,0.79773,1.21046,0.83785,0.92473,0.8591,0.58916,1.17646,0.73689,1.42165,0.00220504,0.00220504,0.00220504
55,7664.61,0.86997,0.80678,1.23273,0.78321,0.93232,0.83794,0.59804,1.09367,0.74682,1.34317,0.00219004,0.00219004,0.00219004
56,7669.76,0.81999,0.79792,1.28378,0.75374,0.93548,0.81491,0.58742,1.03559,0.7751,1.29184,0.00217504,0.00217504,0.00217504
57,7675.9,0.80029,0.79882,1.26244,0.84592,0.94454,0.87893,0.63611,1.05167,0.67088,1.29996,0.00216004,0.00216004,0.00216004
58,7710.41,0.84837,0.80764,1.25523,0.92302,0.90247,0.94067,0.6798,1.07777,0.66313,1.3479,0.00214504,0.00214504,0.00214504
59,7715.73,0.83192,0.78863,1.32246,0.92147,0.93548,0.94373,0.68734,1.05851,0.63003,1.31423,0.00213004,0.00213004,0.00213004
60,7819.74,0.78532,0.74791,1.23687,0.91675,0.94731,0.94807,0.62497,1.26183,0.65717,1.47485,0.00211504,0.00211504,0.00211504
61,8376.89,0.82609,0.71872,1.20139,0.86819,0.93548,0.90778,0.64106,1.15468,0.64023,1.3724,0.00210005,0.00210005,0.00210005
62,8382.57,0.77731,0.79283,1.25117,0.86329,0.95061,0.91416,0.64169,1.21128,0.65427,1.42708,0.00208505,0.00208505,0.00208505
63,9065.96,0.81402,0.68786,1.21019,0.92598,0.95699,0.93368,0.64734,1.22045,0.64622,1.43734,0.00207005,0.00207005,0.00207005
64,9071.61,0.87618,0.75877,1.34897,0.92594,0.94112,0.92746,0.63967,1.21297,0.6443,1.42132,0.00205505,0.00205505,0.00205505
65,9077.25,0.76407,0.72194,1.20441,0.91455,0.94624,0.9322,0.65545,1.17828,0.632,1.40332,0.00204005,0.00204005,0.00204005
66,9082.85,0.86539,0.75749,1.34132,0.87865,0.93548,0.92843,0.65444,1.13881,0.64852,1.35474,0.00202505,0.00202505,0.00202505
67,9088.33,0.77558,0.6924,1.22826,0.8288,0.93703,0.87933,0.61602,1.13285,0.69513,1.36427,0.00201005,0.00201005,0.00201005
68,9453.91,0.7725,0.68237,1.2242,0.82794,0.92473,0.83967,0.59628,1.12758,0.71653,1.35739,0.00199505,0.00199505,0.00199505
69,9960.7,0.8053,0.77389,1.32231,0.82147,0.91398,0.83936,0.59723,1.06163,0.72513,1.29984,0.00198005,0.00198005,0.00198005
70,9966.52,0.81876,0.68486,1.20014,0.80815,0.9059,0.84983,0.5994,1.11084,0.75906,1.34353,0.00196505,0.00196505,0.00196505
71,9973.26,0.77005,0.69764,1.24319,0.80234,0.91659,0.81614,0.57034,1.08392,0.78411,1.32975,0.00195005,0.00195005,0.00195005
72,10939.3,0.78427,0.71263,1.24637,0.80658,0.89247,0.8351,0.57033,1.1674,0.78441,1.38277,0.00193505,0.00193505,0.00193505
73,11133.2,0.81198,0.68555,1.26011,0.78564,0.9458,0.83795,0.56648,1.22833,0.80446,1.44983,0.00192005,0.00192005,0.00192005
74,11135.6,0.74025,0.63897,1.19515,0.80557,0.89102,0.8395,0.59433,1.05561,0.74841,1.30876,0.00190505,0.00190505,0.00190505
75,11457.1,0.79313,0.69098,1.18938,0.83845,0.89292,0.87277,0.6114,1.12376,0.71681,1.36351,0.00189006,0.00189006,0.00189006
76,11459.7,0.78669,0.63335,1.14675,0.88789,0.89247,0.87967,0.61595,1.13103,0.69378,1.37051,0.00187506,0.00187506,0.00187506
77,11461.7,0.74241,0.65371,1.19184,0.87637,0.92473,0.89709,0.63181,1.09382,0.66119,1.31735,0.00186006,0.00186006,0.00186006
78,11655.1,0.7417,0.67452,1.18623,0.87151,0.90323,0.88329,0.62611,1.07564,0.65602,1.30784,0.00184506,0.00184506,0.00184506
79,11657.7,0.76864,0.67677,1.20247,0.85334,0.91398,0.88134,0.61627,1.11917,0.66557,1.34875,0.00183006,0.00183006,0.00183006
80,11660.2,0.78869,0.61823,1.17713,0.85124,0.90323,0.86926,0.60843,1.11974,0.68479,1.36417,0.00181506,0.00181506,0.00181506
81,11663.2,0.81993,0.63786,1.2221,0.85062,0.90323,0.88358,0.61286,1.14779,0.67461,1.40105,0.00180006,0.00180006,0.00180006
82,11745.1,0.7475,0.64883,1.22748,0.88981,0.92473,0.92281,0.65229,1.09818,0.62785,1.34108,0.00178506,0.00178506,0.00178506
83,11747.5,0.80232,0.65079,1.22513,0.90513,0.93548,0.9515,0.68846,1.03854,0.58991,1.28384,0.00177006,0.00177006,0.00177006
84,11749.9,0.76302,0.64831,1.179,0.92092,0.93548,0.9606,0.7019,1.04368,0.59144,1.27627,0.00175506,0.00175506,0.00175506
85,11752.8,0.72857,0.62077,1.18526,0.94153,0.93548,0.96124,0.66741,1.14487,0.60105,1.34555,0.00174006,0.00174006,0.00174006
86,11755.1,0.79799,0.62367,1.21074,0.95579,0.92983,0.96419,0.65519,1.17455,0.59646,1.36368,0.00172506,0.00172506,0.00172506
87,11757.6,0.74913,0.6091,1.17521,0.93072,0.94624,0.9543,0.68017,1.07041,0.58821,1.26881,0.00171006,0.00171006,0.00171006
88,11759.6,0.72886,0.65641,1.21786,0.90232,0.93548,0.93637,0.67643,1.04353,0.59716,1.2713,0.00169507,0.00169507,0.00169507
89,11762.6,0.74651,0.61059,1.23261,0.87459,0.97483,0.93794,0.67682,1.05185,0.59254,1.27993,0.00168007,0.00168007,0.00168007
90,11765.9,0.7881,0.62585,1.25707,0.95648,0.94528,0.9481,0.66612,1.10175,0.5819,1.33225,0.00166507,0.00166507,0.00166507
91,11768.2,0.78996,0.61926,1.21633,0.92186,0.97849,0.94286,0.67298,1.03735,0.57982,1.27954,0.00165007,0.00165007,0.00165007
92,11770.4,0.74455,0.64117,1.2349,0.92707,0.95682,0.94094,0.68154,0.99087,0.58783,1.24447,0.00163507,0.00163507,0.00163507
93,11815.8,0.84025,0.62365,1.19386,0.92535,0.96774,0.94956,0.68188,1.01936,0.56511,1.24041,0.00162007,0.00162007,0.00162007
94,11818.4,0.72547,0.64093,1.16433,0.91821,0.95699,0.94889,0.6822,1.01752,0.56313,1.24316,0.00160507,0.00160507,0.00160507
95,11821.6,0.72321,0.57154,1.15209,0.90673,0.95699,0.95312,0.68639,0.99788,0.58564,1.23876,0.00159007,0.00159007,0.00159007
96,11823.9,0.71804,0.60134,1.23446,0.92254,0.90323,0.95301,0.69766,0.99341,0.58092,1.24662,0.00157507,0.00157507,0.00157507
97,11826.4,0.81086,0.63484,1.21888,0.89783,0.94497,0.94878,0.67957,1.06775,0.58508,1.30162,0.00156007,0.00156007,0.00156007
98,11829.4,0.82277,0.63845,1.25193,0.88337,0.95699,0.93779,0.67396,1.05809,0.57778,1.28196,0.00154507,0.00154507,0.00154507
99,11832.3,0.73777,0.61723,1.14824,0.91164,0.93548,0.94144,0.67049,1.07544,0.58733,1.31832,0.00153007,0.00153007,0.00153007
100,11835.1,0.71102,0.56353,1.18732,0.93308,0.93548,0.93931,0.67174,1.04045,0.58187,1.28969,0.00151507,0.00151507,0.00151507
101,11837.3,0.69791,0.59037,1.17879,0.90292,0.94624,0.93822,0.69273,0.96998,0.56538,1.21693,0.00150008,0.00150008,0.00150008
102,11839.5,0.66642,0.56793,1.11721,0.91454,0.93548,0.93892,0.66871,1.06434,0.58702,1.28702,0.00148508,0.00148508,0.00148508
103,11842.8,0.7449,0.58751,1.19845,0.92287,0.93548,0.95332,0.68149,1.09233,0.57748,1.30481,0.00147008,0.00147008,0.00147008
104,11845,0.75205,0.60209,1.12873,0.91733,0.95449,0.94463,0.67346,1.10085,0.58431,1.32491,0.00145508,0.00145508,0.00145508
105,11906.3,0.69982,0.55745,1.12328,0.91502,0.94624,0.94284,0.67586,1.13314,0.58874,1.37246,0.00144008,0.00144008,0.00144008
106,11908.5,0.75939,0.58727,1.17429,0.90661,0.9395,0.94212,0.68272,1.09293,0.58996,1.33839,0.00142508,0.00142508,0.00142508
107,11910.8,0.74638,0.59794,1.17877,0.88713,0.95699,0.93986,0.68459,1.06101,0.60958,1.30467,0.00141008,0.00141008,0.00141008
108,11913,0.71829,0.58921,1.17568,0.89119,0.96878,0.93329,0.65236,1.15041,0.62865,1.3858,0.00139508,0.00139508,0.00139508
109,11915.2,0.77088,0.61759,1.23522,0.85658,0.96774,0.92503,0.65515,1.14042,0.63405,1.37734,0.00138008,0.00138008,0.00138008
110,11918,0.71146,0.561,1.15029,0.86143,0.96774,0.92789,0.65056,1.15349,0.63434,1.38846,0.00136508,0.00136508,0.00136508
111,11920.2,0.76824,0.57592,1.15399,0.85578,0.96774,0.92623,0.66026,1.12243,0.62282,1.37201,0.00135008,0.00135008,0.00135008
112,11922.3,0.68943,0.58024,1.15187,0.91564,0.93371,0.9296,0.68691,1.00272,0.58457,1.28174,0.00133508,0.00133508,0.00133508
113,11927.6,0.71475,0.52827,1.09612,0.9172,0.95297,0.93615,0.69931,0.96578,0.56421,1.24994,0.00132008,0.00132008,0.00132008
114,11930,0.73127,0.57793,1.17388,0.9216,0.94624,0.94223,0.66638,1.14449,0.57929,1.39655,0.00130508,0.00130508,0.00130508
115,11932.5,0.7106,0.54967,1.13923,0.90374,0.97849,0.93789,0.71151,0.97116,0.54884,1.26427,0.00129009,0.00129009,0.00129009
116,11935.2,0.63607,0.5541,1.12649,0.9004,0.97212,0.93966,0.70781,0.996,0.55406,1.27302,0.00127509,0.00127509,0.00127509
117,11937.4,0.71832,0.60558,1.17302,0.90116,0.97849,0.93757,0.68727,1.01893,0.55329,1.27852,0.00126009,0.00126009,0.00126009
118,11940,0.73775,0.58857,1.19536,0.90185,0.97849,0.94196,0.69998,0.98742,0.54758,1.25384,0.00124509,0.00124509,0.00124509
119,11942.9,0.70696,0.5448,1.15283,0.88215,0.97849,0.94453,0.69872,1.02078,0.56081,1.27594,0.00123009,0.00123009,0.00123009
120,11945.8,0.68858,0.5326,1.09321,0.87603,0.96774,0.94496,0.67682,1.10102,0.57845,1.33577,0.00121509,0.00121509,0.00121509
121,11948.5,0.7325,0.59598,1.17897,0.91005,0.95699,0.93656,0.69997,0.99219,0.56081,1.25385,0.00120009,0.00120009,0.00120009
122,11950.8,0.75443,0.58062,1.19735,0.91754,0.95717,0.94209,0.6904,1.04892,0.54189,1.30045,0.00118509,0.00118509,0.00118509
123,11953.1,0.65243,0.51979,1.09542,0.89746,0.97849,0.93918,0.70449,0.94979,0.51469,1.2375,0.00117009,0.00117009,0.00117009
124,12063.1,0.66703,0.55987,1.15429,0.94668,0.95462,0.94952,0.70749,0.96254,0.4988,1.24004,0.00115509,0.00115509,0.00115509
125,12065.9,0.75164,0.56945,1.19033,0.91559,0.97849,0.94625,0.71982,0.95343,0.51051,1.24263,0.00114009,0.00114009,0.00114009
126,12068.4,0.71287,0.54365,1.12361,0.91369,0.97849,0.94534,0.71473,0.94612,0.5074,1.22575,0.00112509,0.00112509,0.00112509
127,12070.8,0.77058,0.5764,1.17599,0.90901,0.97849,0.93882,0.7098,0.95154,0.5355,1.23568,0.00111009,0.00111009,0.00111009
128,12073.4,0.68257,0.53983,1.1523,0.8546,0.94804,0.90347,0.68405,0.93718,0.58733,1.23199,0.0010951,0.0010951,0.0010951
129,12076.3,0.67063,0.55729,1.22174,0.86413,0.95699,0.90872,0.7008,0.89038,0.56902,1.20402,0.0010801,0.0010801,0.0010801
130,12078.8,0.75185,0.5576,1.17204,0.87258,0.97849,0.92317,0.70848,0.94099,0.55007,1.24274,0.0010651,0.0010651,0.0010651
131,12081.5,0.71,0.53784,1.16216,0.91814,0.96774,0.93509,0.68978,0.99637,0.5442,1.28391,0.0010501,0.0010501,0.0010501
132,12084.2,0.71669,0.55443,1.20802,0.9041,0.96774,0.93287,0.70891,0.93066,0.53673,1.23854,0.0010351,0.0010351,0.0010351
133,12146.8,0.65431,0.53836,1.1286,0.87355,0.96774,0.92698,0.70478,0.93931,0.55295,1.23898,0.0010201,0.0010201,0.0010201
134,12474.6,0.67918,0.50738,1.11439,0.87081,0.96774,0.92816,0.69128,0.9925,0.56267,1.27578,0.0010051,0.0010051,0.0010051
135,12478.2,0.7369,0.55038,1.14619,0.85545,0.94624,0.92912,0.70558,0.94085,0.55488,1.2359,0.000990101,0.000990101,0.000990101
136,12624.7,0.71954,0.52919,1.13251,0.86138,0.95699,0.93049,0.69766,0.95317,0.54698,1.23689,0.000975101,0.000975101,0.000975101
137,13108.4,0.7117,0.52939,1.14156,0.87839,0.95699,0.92866,0.70166,0.90447,0.52236,1.20015,0.000960102,0.000960102,0.000960102
138,13111.3,0.64639,0.54656,1.14222,0.8961,0.95699,0.93331,0.71767,0.86282,0.5078,1.17152,0.000945103,0.000945103,0.000945103
139,13114,0.66761,0.5333,1.11985,0.90703,0.94411,0.93418,0.70843,0.90123,0.51076,1.21032,0.000930104,0.000930104,0.000930104
140,13116.7,0.60344,0.52886,1.09812,0.89652,0.95699,0.93793,0.71124,0.89956,0.51134,1.19996,0.000915104,0.000915104,0.000915104
141,13558.6,0.65261,0.46735,1.04015,0.88261,0.93548,0.93501,0.73025,0.85416,0.51373,1.17831,0.000900105,0.000900105,0.000900105
142,13561.8,0.65869,0.51404,1.11172,0.8768,0.92473,0.93238,0.734,0.8096,0.52548,1.14514,0.000885106,0.000885106,0.000885106
143,13564.8,0.64276,0.52752,1.11538,0.88089,0.87481,0.92126,0.72396,0.79035,0.53401,1.13581,0.000870107,0.000870107,0.000870107
144,13566.9,0.6412,0.48496,1.10547,0.89389,0.87097,0.91342,0.72102,0.78756,0.54588,1.14441,0.000855107,0.000855107,0.000855107
145,13569.4,0.67363,0.54468,1.14893,0.90235,0.90323,0.92008,0.72852,0.78677,0.53873,1.1387,0.000840108,0.000840108,0.000840108
146,13571.9,0.65053,0.49815,1.07661,0.90663,0.90323,0.92579,0.73291,0.79282,0.52945,1.13205,0.000825109,0.000825109,0.000825109
147,13574.1,0.65328,0.46737,1.08298,0.90454,0.89247,0.91894,0.72979,0.79628,0.53879,1.13637,0.00081011,0.00081011,0.00081011
148,13976.3,0.61116,0.45818,1.07179,0.91117,0.88232,0.91857,0.73505,0.78176,0.54621,1.12732,0.00079511,0.00079511,0.00079511
149,14490.6,0.6427,0.51109,1.12659,0.88269,0.92473,0.92968,0.73627,0.80458,0.53395,1.153,0.000780111,0.000780111,0.000780111
150,15071.9,0.6733,0.51789,1.18038,0.892,0.92473,0.93039,0.73655,0.81641,0.53469,1.1638,0.000765112,0.000765112,0.000765112
151,15315,0.64483,0.49669,1.08037,0.89651,0.92473,0.93018,0.73717,0.82945,0.52869,1.17687,0.000750113,0.000750113,0.000750113
152,15318.2,0.63826,0.53247,1.11141,0.91256,0.89247,0.93459,0.73894,0.79252,0.51847,1.13735,0.000735113,0.000735113,0.000735113
153,15320.3,0.67064,0.51892,1.08871,0.90689,0.91398,0.93635,0.74423,0.80767,0.51037,1.13694,0.000720114,0.000720114,0.000720114
154,15322.7,0.6697,0.5339,1.16641,0.89511,0.93548,0.93827,0.74679,0.80445,0.50327,1.13143,0.000705115,0.000705115,0.000705115
155,15325.2,0.65534,0.50585,1.16424,0.91565,0.93376,0.9427,0.7582,0.79157,0.49017,1.12446,0.000690115,0.000690115,0.000690115
156,15327.4,0.65964,0.54041,1.13723,0.89588,0.95699,0.94179,0.76341,0.75029,0.48026,1.10434,0.000675116,0.000675116,0.000675116
157,15330.5,0.64518,0.48852,1.07426,0.88759,0.95699,0.94117,0.75929,0.75149,0.48266,1.09871,0.000660117,0.000660117,0.000660117
158,15432.4,0.67316,0.49328,1.11876,0.89107,0.96751,0.94015,0.75554,0.76202,0.48633,1.10162,0.000645118,0.000645118,0.000645118
159,15504.5,0.62161,0.50914,1.10058,0.88956,0.9527,0.93881,0.74558,0.78889,0.49518,1.11736,0.000630118,0.000630118,0.000630118
160,15506.7,0.70918,0.54234,1.15698,0.91299,0.92473,0.93937,0.75462,0.78029,0.49869,1.11881,0.000615119,0.000615119,0.000615119
161,15832.1,0.67389,0.54783,1.10649,0.88163,0.95699,0.94058,0.75351,0.78035,0.49616,1.11238,0.00060012,0.00060012,0.00060012
162,15834.6,0.58735,0.54008,1.08666,0.91325,0.93548,0.94758,0.74941,0.81535,0.49699,1.1311,0.000585121,0.000585121,0.000585121
163,15837.5,0.67095,0.53361,1.11981,0.90655,0.95699,0.94904,0.74738,0.81308,0.48739,1.13461,0.000570121,0.000570121,0.000570121
164,15840,0.68768,0.53083,1.163,0.9165,0.94422,0.94728,0.74307,0.82588,0.48267,1.14524,0.000555122,0.000555122,0.000555122
165,15841.9,0.62877,0.45959,1.09064,0.92167,0.89247,0.93624,0.73999,0.79256,0.4917,1.12951,0.000540123,0.000540123,0.000540123
166,15844.6,0.57798,0.46596,1.07904,0.87056,0.94012,0.93374,0.73479,0.78511,0.49579,1.12333,0.000525124,0.000525124,0.000525124
167,15846.7,0.61988,0.46421,1.12882,0.86724,0.94624,0.93502,0.74166,0.79099,0.49562,1.12962,0.000510125,0.000510125,0.000510125
168,15848.7,0.61972,0.52007,1.07188,0.88838,0.94145,0.93366,0.73583,0.83546,0.49637,1.1593,0.000495125,0.000495125,0.000495125
169,15851.7,0.63786,0.48429,1.09247,0.88802,0.93797,0.93288,0.74158,0.82743,0.49691,1.15646,0.000480126,0.000480126,0.000480126
170,16092,0.60464,0.47459,1.05741,0.87947,0.94152,0.93224,0.74056,0.79782,0.50086,1.14112,0.000465127,0.000465127,0.000465127
171,16142.5,0.49953,0.43046,1.00552,0.88134,0.94624,0.93405,0.74429,0.78182,0.50232,1.13355,0.000450128,0.000450128,0.000450128
172,16145.9,0.56015,0.44315,1.11475,0.89659,0.93226,0.93337,0.7482,0.76156,0.49725,1.11509,0.000435128,0.000435128,0.000435128
173,16148.1,0.55018,0.46281,1.07276,0.89221,0.94624,0.93998,0.76058,0.71275,0.47967,1.08002,0.000420129,0.000420129,0.000420129
174,16150.1,0.51099,0.44969,1.04055,0.8948,0.91455,0.93998,0.76275,0.70732,0.47994,1.07274,0.00040513,0.00040513,0.00040513
175,16152.4,0.57319,0.44757,1.03783,0.91431,0.91782,0.94281,0.7532,0.73349,0.48271,1.09016,0.000390131,0.000390131,0.000390131
176,16154.7,0.50558,0.42339,1.00993,0.92373,0.91166,0.94231,0.75012,0.79623,0.48703,1.13095,0.000375131,0.000375131,0.000375131
177,16157.1,0.50049,0.44454,1.06177,0.92707,0.90323,0.94595,0.75557,0.77067,0.48453,1.12196,0.000360132,0.000360132,0.000360132
178,16159.4,0.51065,0.40571,1.00752,0.92865,0.90323,0.94591,0.76374,0.74233,0.47872,1.11438,0.000345133,0.000345133,0.000345133
179,16161.8,0.51197,0.44638,1.07726,0.92309,0.90339,0.94403,0.76071,0.72966,0.48327,1.11142,0.000330133,0.000330133,0.000330133
180,16164.2,0.52732,0.43062,1.03558,0.92448,0.92141,0.94423,0.76018,0.74259,0.48492,1.12013,0.000315134,0.000315134,0.000315134
181,16166.6,0.50124,0.41089,1.02586,0.92066,0.91398,0.9447,0.75766,0.77051,0.49011,1.13498,0.000300135,0.000300135,0.000300135
182,16326.6,0.50657,0.4068,1.03022,0.92194,0.91398,0.94601,0.7587,0.78023,0.48687,1.14048,0.000285136,0.000285136,0.000285136
183,16328.8,0.53059,0.42254,1.05851,0.90732,0.91398,0.94329,0.75762,0.78178,0.48463,1.14167,0.000270136,0.000270136,0.000270136
184,16331.4,0.49088,0.41765,1.0154,0.90544,0.92665,0.94295,0.75927,0.78584,0.49684,1.14787,0.000255137,0.000255137,0.000255137
